applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"17f9b728f8f64a52a9fa69d755c3fb51",conanapp3,conanapp3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,21,"315fe946595344768fee16809a819b4e",Autoapps,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17f9b728f8f64a52a9fa69d755c3fb51",conanapp3,conanapp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477069677,,,,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,21,"315fe946595344768fee16809a819b4e",Autoapps,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"17f9b728f8f64a52a9fa69d755c3fb51",conanapp3,conanapp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,21,"315fe946595344768fee16809a819b4e",Autoapps,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17f9b728f8f64a52a9fa69d755c3fb51",conanapp3,conanapp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,21,"315fe946595344768fee16809a819b4e",Autoapps,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17f9b728f8f64a52a9fa69d755c3fb51",conanapp3,conanapp3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,21,10568041663,,10568041663,10568041663,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,18,"315fe946595344768fee16809a819b4e",Autoapps,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17f9b728f8f64a52a9fa69d755c3fb51",conanapp3,conanapp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,18,"315fe946595344768fee16809a819b4e",Autoapps,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"003b21418b364fe89bd2f9c315ef90fd",qtscan,qtscan,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,27,"315fe946595344768fee16809a819b4e",Autoapps,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"003b21418b364fe89bd2f9c315ef90fd",qtscan,qtscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852686458,,,,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,27,"315fe946595344768fee16809a819b4e",Autoapps,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"003b21418b364fe89bd2f9c315ef90fd",qtscan,qtscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,27,"315fe946595344768fee16809a819b4e",Autoapps,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"003b21418b364fe89bd2f9c315ef90fd",qtscan,qtscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,27,"315fe946595344768fee16809a819b4e",Autoapps,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
